Yil,Marka,Model,Yakit,Sanziman,Km,Boya,Degisen,Kaput_Tavan,Fiyat,beygir,Tramer,Hafta
2015,FORD,COURIER,DIESEL,MANUAL,93238,0,0,0,48600,70.0,0,23
2012,NISSAN,QASHQAI,BENZIN,AUTOMATIC,89839,3,0,0,57000,86.0,5722,23
2015,DACIA,DUSTER,DIESEL,MANUAL,100600,0,0,0,55000,109.0,0,23
2015,RENAULT,FLUENCE,DIESEL,MANUAL,22989,0,0,0,52000,66.0,0,23
2015,RENAULT,FLUENCE,DIESEL,MANUAL,47590,3,1,0,58000,81.0,2541,23
2014,RENAULT,FLUENCE,DIESEL,AUTOMATIC,52827,0,0,0,54300,81.0,0,23
2016,FORD,TOURNEO,DIESEL,MANUAL,28217,1,1,0,56100,70.0,0,23
2016,RENAULT,FLUENCE,DIESEL,MANUAL,27701,1,0,0,55500,66.0,0,23
2014,PEUGEOT,2008,DIESEL,AUTOMATIC,105064,0,0,0,59000,68.0,0,23
2011,VOLKSWAGEN,PASSAT,BENZIN,AUTOMATIC,106569,1,4,0,56600,90.0,10,23
2016,RENAULT,FLUENCE,DIESEL,MANUAL,21911,0,0,0,56500,66.0,432,23
2016,RENAULT,FLUENCE,DIESEL,MANUAL,24653,0,0,0,56200,66.0,325,23
2015,RENAULT,FLUENCE,DIESEL,AUTOMATIC,45013,2,0,0,56000,81.0,2195,23
2016,RENAULT,FLUENCE,DIESEL,MANUAL,27493,0,0,0,55800,66.0,0,23
2015,VOLKSWAGEN,POLO,BENZIN,AUTOMATIC,27910,0,0,0,54700,66.0,0,23
2015,FORD,FOCUS,DIESEL,MANUAL,89950,2,1,0,56800,70.0,12799,23
2014,PEUGEOT,2008,DIESEL,AUTOMATIC,87126,0,0,0,63000,68.0,0,23
2015,RENAULT,MEGANE_III,DIESEL,MANUAL,31838,1,0,0,56500,66.0,0,23
2015,TOYOTA,COROLLA,DIESEL,AUTOMATIC,57557,3,1,0,58800,66.0,9753,23
2015,OPEL,ASTRA,DIESEL,MANUAL,91065,2,2,0,60600,100.0,4473,23
2016,RENAULT,CLIO_IV,DIESEL,AUTOMATIC,24456,0,0,0,63500,66.0,543,23
2015,TOYOTA,COROLLA,DIESEL,AUTOMATIC,74882,6,0,0,62500,66.0,5075,23
2015,FORD,FOCUS,DIESEL,MANUAL,107083,0,1,0,61900,78.39803988995874,0,23
2014,RENAULT,LATITUDE,DIESEL,AUTOMATIC,100846,0,0,0,65000,81.0,4735,23
2016,RENAULT,FLUENCE,DIESEL,MANUAL,27236,0,1,0,61400,81.0,2556,23
2013,PEUGEOT,508,DIESEL,AUTOMATIC,25168,4,2,0,64000,84.0,0,23
2014,TOYOTA,COROLLA,DIESEL,AUTOMATIC,50162,3,0,0,62000,66.0,0,23
2015,RENAULT,MEGANE_III,DIESEL,AUTOMATIC,42694,3,0,0,61500,81.0,5039,23
2015,TOYOTA,COROLLA,DIESEL,AUTOMATIC,83050,3,0,1,64200,66.0,2226,23
2015,OPEL,ASTRA,DIESEL,MANUAL,28566,0,0,0,62300,100.0,17934,23
2015,TOYOTA,COROLLA,DIESEL,AUTOMATIC,63214,4,0,0,62100,66.0,2977,23
2013,VOLKSWAGEN,JETTA,DIESEL,AUTOMATIC,159470,5,0,0,60000,77.0,1664,23
2016,RENAULT,MEGANE_IV,DIESEL,MANUAL,30125,0,0,0,58500,66.0,0,23
2015,TOYOTA,COROLLA,DIESEL,AUTOMATIC,48283,3,1,0,65500,66.0,1382,23
2013,OPEL,INSIGNIA,BENZIN,AUTOMATIC,42968,4,0,0,64400,125.0,0,23
2013,VOLKSWAGEN,JETTA,DIESEL,AUTOMATIC,101659,4,1,0,68000,77.0,5225,23
2012,VOLKSWAGEN,JETTA,DIESEL,AUTOMATIC,52065,6,1,1,60900,77.0,2990,23
2015,RENAULT,MEGANE_III,DIESEL,AUTOMATIC,30889,0,0,0,64700,81.0,0,23
2013,VOLKSWAGEN,JETTA,DIESEL,AUTOMATIC,124347,0,2,0,65100,77.0,527,23
2016,VOLKSWAGEN,POLO,DIESEL,AUTOMATIC,43446,0,0,0,64300,66.0,0,23
2016,VOLKSWAGEN,POLO,DIESEL,AUTOMATIC,27984,1,0,0,65500,78.39803988995874,0,23
2013,VOLKSWAGEN,JETTA,DIESEL,AUTOMATIC,82749,2,1,0,69600,77.0,6716,23
2013,VOLKSWAGEN,JETTA,DIESEL,AUTOMATIC,115320,1,1,0,67800,77.0,1624,23
2016,RENAULT,MEGANE_IV,DIESEL,AUTOMATIC,23813,0,2,0,65300,81.0,3211,23
2014,VOLKSWAGEN,JETTA,DIESEL,AUTOMATIC,110237,3,2,0,68000,77.0,0,23
2016,FORD,FOCUS,DIESEL,AUTOMATIC,34161,2,1,0,71000,88.0,0,23
2011,SKODA,SUPERB,DIESEL,AUTOMATIC,163228,0,0,0,70100,78.39803988995874,0,23
2016,OPEL,ASTRA,DIESEL,AUTOMATIC,39425,6,0,0,69100,100.0,0,23
2016,RENAULT,MEGANE_IV,DIESEL,AUTOMATIC,32358,0,0,0,66500,81.0,2625,23
2014,VOLKSWAGEN,JETTA,DIESEL,AUTOMATIC,113089,2,1,0,72000,77.0,2281,23
2014,VOLKSWAGEN,JETTA,DIESEL,AUTOMATIC,113089,2,1,0,71500,77.0,2281,23
2013,VOLKSWAGEN,JETTA,DIESEL,AUTOMATIC,68418,3,0,1,68100,77.0,1253,23
2014,VOLKSWAGEN,JETTA,DIESEL,AUTOMATIC,57092,6,0,0,71500,77.0,5094,23
2016,RENAULT,MEGANE_IV,DIESEL,AUTOMATIC,24256,0,0,0,66500,81.0,0,23
2016,TOYOTA,COROLLA,DIESEL,AUTOMATIC,25991,0,0,0,71100,66.0,0,23
2014,VOLKSWAGEN,JETTA,DIESEL,AUTOMATIC,71224,2,0,0,70200,77.0,10134,23
2016,TOYOTA,COROLLA,DIESEL,AUTOMATIC,19853,0,0,0,71500,66.0,0,23
2016,OPEL,ASTRA,DIESEL,AUTOMATIC,24464,2,0,0,72500,100.0,0,23
2016,OPEL,ASTRA,DIESEL,AUTOMATIC,23300,3,0,0,71000,100.0,600,23
2016,OPEL,ASTRA,DIESEL,AUTOMATIC,34420,1,0,0,73300,100.0,0,23
2016,OPEL,ASTRA,DIESEL,AUTOMATIC,27296,1,0,0,73700,100.0,0,23
2016,OPEL,ASTRA,DIESEL,AUTOMATIC,14876,2,0,0,73000,100.0,0,23
2016,OPEL,ASTRA,DIESEL,AUTOMATIC,31503,0,0,0,74200,100.0,0,23
2016,OPEL,ASTRA,DIESEL,AUTOMATIC,35612,0,0,0,74000,100.0,0,23
2014,VOLKSWAGEN,JETTA,DIESEL,AUTOMATIC,74496,2,0,0,73800,77.0,1548,23
2016,OPEL,ASTRA,DIESEL,AUTOMATIC,37914,0,0,0,73100,100.0,0,23
2016,RENAULT,MEGANE_IV,DIESEL,MANUAL,32151,1,1,0,69200,81.0,0,23
2016,OPEL,ASTRA,DIESEL,AUTOMATIC,26871,0,0,0,73700,100.0,1276,23
2016,OPEL,ASTRA,DIESEL,AUTOMATIC,27608,0,0,0,73200,100.0,0,23
2016,OPEL,ASTRA,DIESEL,AUTOMATIC,28713,0,0,0,72500,100.0,0,23
2013,FORD,MONDEO,DIESEL,AUTOMATIC,67502,3,1,0,72000,120.0,0,23
2012,VOLKSWAGEN,PASSAT,DIESEL,MANUAL,135491,0,0,0,77300,77.0,378,23
2014,VOLKSWAGEN,JETTA,DIESEL,AUTOMATIC,79113,0,0,0,76000,77.0,598,23
2015,VOLKSWAGEN,JETTA,DIESEL,AUTOMATIC,85385,4,0,1,81200,77.0,2984,23
2012,VOLKSWAGEN,PASSAT,DIESEL,AUTOMATIC,186583,4,0,0,77100,78.39803988995874,3738,23
2013,VOLKSWAGEN,PASSAT,DIESEL,AUTOMATIC,129623,1,0,1,82200,77.0,4769,23
2016,TOYOTA,COROLLA,DIESEL,AUTOMATIC,13103,0,0,0,82800,66.0,0,23
2016,TOYOTA,COROLLA,DIESEL,AUTOMATIC,13700,0,0,0,82800,66.0,0,23
2016,TOYOTA,COROLLA,DIESEL,AUTOMATIC,7650,1,0,0,82600,66.0,100,23
2016,TOYOTA,COROLLA,DIESEL,AUTOMATIC,14946,0,0,0,82400,66.0,0,23
2016,TOYOTA,COROLLA,DIESEL,AUTOMATIC,14547,0,0,0,82300,66.0,0,23
2014,VOLKSWAGEN,PASSAT,DIESEL,AUTOMATIC,75052,7,0,0,83300,77.0,6666,23
2013,VOLKSWAGEN,PASSAT,DIESEL,AUTOMATIC,99423,3,0,1,87500,103.0,1275,23
2016,RENAULT,MEGANE_IV,DIESEL,AUTOMATIC,2713,0,0,0,86100,81.0,0,23
2014,VOLKSWAGEN,PASSAT,DIESEL,AUTOMATIC,105350,4,1,0,83000,77.0,956,23
2014,VOLKSWAGEN,PASSAT,DIESEL,AUTOMATIC,94797,4,0,0,83700,77.0,2447,23
2014,VOLKSWAGEN,PASSAT,DIESEL,AUTOMATIC,81371,4,0,1,85900,77.0,4720,23
2014,VOLKSWAGEN,PASSAT,DIESEL,AUTOMATIC,67562,4,0,0,86600,77.0,7039,23
2016,SKODA,OCTAVIA,DIESEL,AUTOMATIC,39817,0,0,0,87000,81.0,0,23
2014,VOLKSWAGEN,PASSAT,DIESEL,AUTOMATIC,82284,2,0,0,88800,77.0,1601,23
2016,SKODA,OCTAVIA,DIESEL,AUTOMATIC,29205,0,0,0,87200,81.0,0,23
2016,NISSAN,QASHQAI,DIESEL,MANUAL,11389,0,0,0,95800,81.0,0,23
2016,NISSAN,QASHQAI,DIESEL,MANUAL,12718,0,0,0,95200,81.0,0,23
2016,NISSAN,QASHQAI,DIESEL,MANUAL,11619,0,0,0,94900,81.0,0,23
2016,NISSAN,QASHQAI,DIESEL,MANUAL,11619,0,0,0,94900,81.0,0,23
2016,NISSAN,QASHQAI,DIESEL,MANUAL,8432,0,0,0,96300,81.0,0,23
2016,OPEL,INSIGNIA,DIESEL,AUTOMATIC,20931,0,0,0,99700,100.0,0,23
2016,NISSAN,QASHQAI,DIESEL,AUTOMATIC,23724,0,0,0,104600,96.0,270,23
2016,RENAULT,TALISMAN,DIESEL,AUTOMATIC,32370,3,0,0,99100,96.0,12133,23
2016,NISSAN,QASHQAI,DIESEL,AUTOMATIC,15824,2,0,0,104000,96.0,0,23
2016,NISSAN,QASHQAI,DIESEL,AUTOMATIC,22757,1,0,0,104100,96.0,1419,23
2016,NISSAN,QASHQAI,DIESEL,AUTOMATIC,28920,0,0,0,105200,96.0,0,23
2016,NISSAN,QASHQAI,DIESEL,AUTOMATIC,20014,0,0,0,105100,96.0,0,23
2016,RENAULT,TALISMAN,DIESEL,AUTOMATIC,37548,1,0,2,103700,96.0,0,23
2016,RENAULT,TALISMAN,DIESEL,AUTOMATIC,34850,1,0,0,103500,96.0,0,23
2016,NISSAN,QASHQAI,DIESEL,AUTOMATIC,17605,0,0,0,105500,96.0,0,23
2016,RENAULT,TALISMAN,DIESEL,AUTOMATIC,33588,0,0,0,104200,96.0,0,23
2016,NISSAN,QASHQAI,DIESEL,AUTOMATIC,22956,0,0,0,115000,96.0,0,23
2016,SKODA,SUPERB,DIESEL,AUTOMATIC,21841,0,0,0,116600,88.0,908,23
2016,VOLKSWAGEN,PASSAT,DIESEL,AUTOMATIC,25762,0,0,0,115600,88.0,0,23
2015,NISSAN,X_TRAIL,DIESEL,AUTOMATIC,50334,0,0,0,128500,96.0,0,23
2013,CHEVROLET,CAPTIVA,DIESEL,AUTOMATIC,101470,0,0,0,85600,120.0,2393,23
2016,RENAULT,CLIO_IV,DIESEL,MANUAL,33323,0,0,0,52000,55.0,0,23
2013,RENAULT,LATITUDE,DIESEL,MANUAL,135733,4,0,0,47000,81.0,3082,23
2016,TOYOTA,COROLLA,DIESEL,AUTOMATIC,22368,0,0,0,82400,66.0,0,23
2016,TOYOTA,COROLLA,DIESEL,AUTOMATIC,24623,0,0,0,82700,66.0,0,23
2013,TOYOTA,YARIS,BENZIN,AUTOMATIC,61178,7,3,0,32900,73.0,13135,23
2013,VOLKSWAGEN,JETTA,DIESEL,AUTOMATIC,107963,2,0,0,68400,77.0,2788,23
2015,VOLKSWAGEN,PASSAT,DIESEL,AUTOMATIC,52276,0,0,0,114000,88.0,0,23
2012,CHEVROLET,AVEO,BENZIN,MANUAL,53704,2,2,1,25500,62.0,0,23
2010,CHEVROLET,CAPTIVA,DIESEL,AUTOMATIC,156531,0,0,0,58500,110.0,0,23
2006,CITROEN,C3,DIESEL,MANUAL,228070,5,0,0,17700,51.0,0,23
2012,CITROEN,DS5,DIESEL,AUTOMATIC,179274,0,0,0,65000,84.0,0,23
2014,FIAT,DOBLO,DIESEL,MANUAL,107112,0,0,0,43000,77.0,0,23
2000,FORD,FOCUS,BENZIN,MANUAL,168596,0,0,0,20100,73.0,0,23
2016,HYUNDAI,I20,BENZIN,AUTOMATIC,13344,0,1,0,52800,73.0,0,23
2013,LANCIA,YPSILON,DIESEL,MANUAL,19649,0,1,0,36000,70.0,0,23
2012,OPEL,CORSA,DIESEL,MANUAL,185522,0,1,0,32300,55.0,0,23
2004,PEUGEOT,206,BENZIN,AUTOMATIC,116027,3,4,0,23300,78.39803988995874,0,23
2016,PEUGEOT,301,DIESEL,MANUAL,35404,0,0,0,43700,68.0,0,23
2012,RENAULT,FLUENCE,DIESEL,MANUAL,99433,4,0,0,38300,66.0,0,23
2012,RENAULT,FLUENCE,DIESEL,MANUAL,163310,4,0,0,36300,66.0,0,23
2012,RENAULT,FLUENCE,DIESEL,MANUAL,110183,4,0,0,37500,66.0,0,23
2014,RENAULT,FLUENCE,DIESEL,AUTOMATIC,122050,5,0,0,46100,81.0,0,23
2013,RENAULT,LATITUDE,DIESEL,MANUAL,135733,4,0,0,46900,81.0,0,23
2009,SKODA,ROOMSTER,BENZIN,MANUAL,233062,6,0,0,24600,63.0,0,23
2012,VOLKSWAGEN,PASSAT_CC,BENZIN,AUTOMATIC,77591,0,0,1,72200,118.0,1336,23
2005,VOLKSWAGEN,POLO,BENZIN,MANUAL,177720,0,0,0,17000,55.0,0,23
2011,VOLKSWAGEN,TRANSPORTER,DIESEL,MANUAL,107412,1,0,0,50500,75.0,0,23
2016,KIA,SPORTAGE,DIESEL,AUTOMATIC,16260,2,0,1,158200,136.0,0,23
2015,OPEL,CORSA,BENZIN,MANUAL,23600,1,0,0,44000,85.0,0,23
2005,TATA,INDICA,DIESEL,MANUAL,172478,0,0,0,8900,51.0,683,23
2013,DACIA,DUSTER,BENZIN,MANUAL,98342,0,0,0,34700,77.0,0,23
2017,HONDA,CIVIC,BENZIN,AUTOMATIC,4858,2,0,0,87700,92.0,0,23
2011,OPEL,CORSA,BENZIN,AUTOMATIC,72041,0,0,0,37700,74.0,0,23
2005,PEUGEOT,BOXER,DIESEL,MANUAL,210386,0,0,1,12300,94.0,7647,23
2008,PEUGEOT,PARTNER,DIESEL,MANUAL,217492,0,1,0,11000,52.0,2812,23
2005,MITSUBISHI,COLT,BENZIN,AUTOMATIC,175802,0,0,0,23200,95.0,5864,24
2002,PEUGEOT,307,BENZIN,AUTOMATIC,150895,5,2,0,22800,110.0,3628,24
2012,PEUGEOT,BIPPER,DIESEL,MANUAL,211073,2,2,0,24300,78.39803988995874,7010,24
2012,FIAT,FIORINO,DIESEL,MANUAL,166486,1,1,0,24500,55.0,9045,24
2012,FIAT,FIORINO,DIESEL,MANUAL,129177,0,2,0,25600,55.0,3385,24
2013,RENAULT,SYMBOL,DIESEL,MANUAL,93781,5,3,0,30600,66.0,11600,24
2009,HYUNDAI,GETZ,BENZIN,MANUAL,76392,0,0,0,27000,97.0,0,24
2000,VOLKSWAGEN,GOLF,DIESEL,MANUAL,229683,0,0,0,21300,66.0,1740,24
2011,SKODA,FABIA,DIESEL,MANUAL,189879,3,1,0,28000,66.0,1175,24
2013,FIAT,LINEA,DIESEL,MANUAL,117312,9,0,1,33800,70.0,2343,24
2015,RENAULT,SYMBOL,DIESEL,MANUAL,61816,6,2,0,35000,55.0,8688,24
2014,RENAULT,SYMBOL,DIESEL,MANUAL,149630,0,0,0,33000,55.0,2196,24
2003,BMW,3_Serisi,BENZIN,MANUAL,85000,1,0,0,35100,84.0,606,24
2013,RENAULT,CLIO_IV,DIESEL,MANUAL,172455,1,0,0,34100,55.0,3631,24
2011,RENAULT,FLUENCE,DIESEL,MANUAL,171323,9,1,0,29600,63.0,6889,24
2013,FIAT,LINEA,DIESEL,MANUAL,122062,3,0,0,34100,70.0,0,24
2014,RENAULT,CLIO,DIESEL,MANUAL,158153,1,1,0,36800,55.0,5927,24
2015,RENAULT,SYMBOL,DIESEL,MANUAL,60634,2,2,0,36000,66.0,8885,24
2015,RENAULT,SYMBOL,DIESEL,MANUAL,58375,5,1,1,35700,55.0,3765,24
2013,OPEL,CORSA,DIESEL,MANUAL,139395,1,0,0,35100,55.0,400,24
2014,RENAULT,CLIO,DIESEL,MANUAL,128678,0,3,0,36700,55.0,8776,24
2011,RENAULT,FLUENCE,DIESEL,AUTOMATIC,152698,3,2,0,36100,63.0,3063,24
2014,FIAT,FIORINO,DIESEL,MANUAL,75091,0,0,0,37500,55.0,0,24
2015,CITROEN,C_ELYSEE,DIESEL,MANUAL,65709,1,3,0,37600,68.0,7947,24
2011,RENAULT,FLUENCE,DIESEL,AUTOMATIC,168688,3,0,0,40400,81.0,0,24
2013,RENAULT,CLIO_IV,DIESEL,MANUAL,110265,0,0,0,37700,55.0,4130,24
2015,RENAULT,SYMBOL,DIESEL,MANUAL,55911,4,0,0,36800,66.0,2316,24
2013,RENAULT,CLIO_III,DIESEL,MANUAL,110018,2,0,0,38200,55.0,0,24
2015,CITROEN,C_ELYSEE,DIESEL,MANUAL,94751,1,2,1,38000,68.0,3512,24
2014,RENAULT,CLIO,DIESEL,MANUAL,40012,4,1,0,39000,55.0,7271,24
2014,RENAULT,CLIO,DIESEL,MANUAL,70552,3,0,0,39800,55.0,6968,24
2010,HYUNDAI,I30,BENZIN,AUTOMATIC,74159,0,0,0,40500,126.0,0,24
2014,RENAULT,CLIO,DIESEL,MANUAL,105629,0,1,0,37700,55.0,4734,24
2015,RENAULT,SYMBOL,DIESEL,MANUAL,66467,0,0,1,39600,66.0,256,24
2014,RENAULT,CLIO,DIESEL,MANUAL,64162,2,0,0,39000,55.0,6360,24
2014,RENAULT,CLIO,DIESEL,MANUAL,55744,1,2,0,38700,55.0,4720,24
2015,CITROEN,C_ELYSEE,DIESEL,MANUAL,68404,0,1,0,40900,68.0,1379,24
2014,RENAULT,CLIO,DIESEL,MANUAL,68481,3,0,0,40800,55.0,2085,24
2014,RENAULT,CLIO,DIESEL,MANUAL,71744,1,0,0,40100,55.0,4422,24
2012,CHEVROLET,CRUZE,BENZIN,AUTOMATIC,33125,2,0,0,38900,91.0,5045,24
2013,FORD,TRANSIT,DIESEL,MANUAL,47372,6,1,0,41500,114.0,11411,24
2014,PEUGEOT,301,DIESEL,MANUAL,61102,1,0,0,40700,68.0,415,24
2014,RENAULT,CLIO_IV,DIESEL,MANUAL,91779,0,1,1,40600,55.0,1197,24
2015,CITROEN,C_ELYSEE,DIESEL,MANUAL,74625,1,0,0,41300,68.0,298,24
2014,RENAULT,CLIO_IV,DIESEL,MANUAL,65507,1,0,0,40400,55.0,2020,24
2015,DACIA,LODGY,DIESEL,MANUAL,96494,5,1,0,42100,66.0,6984,24
2010,PEUGEOT,308,DIESEL,AUTOMATIC,94772,3,0,0,42100,82.0,1942,24
2014,RENAULT,CLIO,DIESEL,MANUAL,69614,0,1,0,41000,55.0,1591,24
2012,HYUNDAI,ACCENT_BLUE,BENZIN,AUTOMATIC,76133,1,0,0,40200,80.0,4922,24
2015,CITROEN,C_ELYSEE,DIESEL,MANUAL,64854,0,0,0,42100,68.0,0,24
2015,RENAULT,CLIO_IV,DIESEL,MANUAL,55469,2,1,0,41700,55.0,5092,24
2015,CITROEN,C_ELYSEE,DIESEL,MANUAL,61455,0,0,0,41300,68.0,295,24
2015,CITROEN,C_ELYSEE,DIESEL,MANUAL,61662,0,0,0,41200,68.0,0,24
2014,RENAULT,CLIO,DIESEL,MANUAL,67818,0,0,0,42800,55.0,230,24
2014,RENAULT,CLIO,DIESEL,MANUAL,60392,0,0,0,41600,55.0,795,24
2014,RENAULT,CLIO_III,DIESEL,MANUAL,49480,0,0,0,42600,55.0,530,24
2013,DACIA,DUSTER,DIESEL,MANUAL,155245,2,1,0,43100,81.0,0,24
2015,RENAULT,CLIO,DIESEL,MANUAL,43822,0,1,0,43700,55.0,1997,24
2015,RENAULT,CLIO,DIESEL,MANUAL,36363,0,0,0,48000,55.0,0,24
2014,PEUGEOT,308,DIESEL,MANUAL,46054,0,0,0,47000,68.0,0,24
2013,RENAULT,FLUENCE,DIESEL,MANUAL,87953,2,0,0,49200,66.0,2390,24
2015,DACIA,DUSTER,DIESEL,MANUAL,96682,0,0,0,48500,66.0,0,24
2014,RENAULT,CLIO,DIESEL,MANUAL,13920,0,0,0,46300,55.0,265,24
2016,PEUGEOT,301,DIESEL,MANUAL,20628,0,0,0,47300,68.0,0,24
2016,PEUGEOT,301,DIESEL,MANUAL,11832,0,0,0,47500,68.0,0,24
2013,FORD,TRANSIT,DIESEL,MANUAL,52002,0,0,0,44700,114.0,453,24
2007,BMW,1_Serisi,BENZIN,AUTOMATIC,95745,4,0,0,49000,136.0,0,24
2015,RENAULT,FLUENCE,DIESEL,MANUAL,120839,1,0,0,50500,66.0,2021,24
2014,RENAULT,FLUENCE,DIESEL,AUTOMATIC,88774,4,2,0,46100,81.0,8867,24
2013,RENAULT,FLUENCE,DIESEL,AUTOMATIC,147154,0,0,0,49000,81.0,0,24
2016,RENAULT,CLIO,DIESEL,MANUAL,24166,0,0,0,48400,55.0,0,24
2016,RENAULT,CLIO,DIESEL,MANUAL,12775,0,0,0,48300,55.0,0,24
2015,DACIA,DUSTER,DIESEL,MANUAL,79979,3,2,0,51400,66.0,4461,24
2014,RENAULT,FLUENCE,DIESEL,MANUAL,59880,1,0,0,51300,66.0,4135,24
2014,RENAULT,FLUENCE,DIESEL,MANUAL,71866,0,0,0,52100,66.0,334,24
2015,RENAULT,FLUENCE,DIESEL,MANUAL,111337,1,0,0,49600,66.0,441,24
2015,RENAULT,FLUENCE,DIESEL,MANUAL,90166,1,1,0,50000,66.0,1916,24
2015,RENAULT,FLUENCE,DIESEL,MANUAL,79533,4,0,0,49500,66.0,2170,24
2014,RENAULT,FLUENCE,DIESEL,MANUAL,69699,1,0,0,49400,66.0,569,24
2014,RENAULT,FLUENCE,DIESEL,MANUAL,53537,1,0,0,52100,66.0,455,24
2015,RENAULT,FLUENCE,DIESEL,MANUAL,81983,2,0,0,50200,66.0,4435,24
2014,RENAULT,FLUENCE,DIESEL,MANUAL,69493,0,0,0,53800,66.0,0,24
2014,RENAULT,FLUENCE,DIESEL,MANUAL,64657,0,0,0,52100,66.0,0,24
2014,RENAULT,FLUENCE,DIESEL,MANUAL,58075,0,0,0,52400,66.0,1076,24
2015,RENAULT,CLIO_IV,DIESEL,AUTOMATIC,54157,1,3,0,49900,66.0,7138,24
2015,DACIA,DUSTER,DIESEL,MANUAL,78171,2,0,0,54000,66.0,320,24
2013,FORD,FOCUS,DIESEL,MANUAL,121000,2,0,0,52300,95.0,1958,24
2015,RENAULT,FLUENCE,DIESEL,MANUAL,79505,2,0,0,50700,78.39803988995874,3184,24
2015,DACIA,DUSTER,DIESEL,MANUAL,67309,3,1,0,53100,66.0,1855,24
2013,VOLKSWAGEN,JETTA,DIESEL,MANUAL,171000,5,0,0,51600,105.0,0,24
2015,RENAULT,FLUENCE,DIESEL,MANUAL,88865,0,1,0,50600,66.0,895,24
2015,RENAULT,FLUENCE,DIESEL,AUTOMATIC,72766,2,1,0,55400,81.0,9845,24
2013,RENAULT,FLUENCE,DIESEL,AUTOMATIC,135888,0,0,0,53500,81.0,0,24
2015,RENAULT,FLUENCE,DIESEL,MANUAL,67688,0,0,0,51900,66.0,0,24
2014,RENAULT,FLUENCE,DIESEL,AUTOMATIC,49453,0,1,0,51100,81.0,4778,24
2012,VOLKSWAGEN,GOLF,DIESEL,AUTOMATIC,101921,8,0,0,49000,77.0,0,24
2014,RENAULT,FLUENCE,DIESEL,AUTOMATIC,54798,4,0,0,50400,81.0,0,24
2013,FORD,FOCUS,DIESEL,MANUAL,98426,0,0,0,56000,70.0,2546,24
2014,RENAULT,FLUENCE,DIESEL,AUTOMATIC,80521,2,1,0,56500,81.0,5920,24
2015,RENAULT,FLUENCE,DIESEL,MANUAL,40869,0,0,0,53600,66.0,0,24
2015,DACIA,DUSTER,DIESEL,MANUAL,65691,0,0,0,55400,66.0,0,24
2014,VOLKSWAGEN,POLO,DIESEL,AUTOMATIC,50585,4,0,0,57100,66.0,1567,24
2013,RENAULT,FLUENCE,DIESEL,AUTOMATIC,106438,0,0,0,55800,81.0,0,24
2014,RENAULT,FLUENCE,DIESEL,AUTOMATIC,73982,0,0,0,53600,81.0,821,24
2014,RENAULT,FLUENCE,DIESEL,AUTOMATIC,52270,5,0,0,55500,81.0,6231,24
2015,RENAULT,FLUENCE,DIESEL,MANUAL,47590,3,1,0,58000,81.0,2541,24
2016,VOLKSWAGEN,POLO,DIESEL,MANUAL,18779,0,0,0,54500,55.0,0,24
2015,OPEL,ASTRA,DIESEL,MANUAL,64431,2,0,0,54400,70.0,1946,24
2011,VOLKSWAGEN,PASSAT,BENZIN,AUTOMATIC,165665,2,0,0,50000,90.0,0,24
2014,RENAULT,FLUENCE,DIESEL,AUTOMATIC,84269,2,0,0,57900,81.0,1863,24
2015,DACIA,DUSTER,DIESEL,MANUAL,53052,0,0,0,61600,81.0,0,24
2014,RENAULT,FLUENCE,DIESEL,AUTOMATIC,66424,2,0,1,58900,81.0,2637,24
2015,OPEL,ASTRA,DIESEL,MANUAL,49675,0,0,0,61000,100.0,295,24
2016,RENAULT,FLUENCE,DIESEL,AUTOMATIC,26049,0,1,0,59000,81.0,8531,24
2014,RENAULT,FLUENCE,DIESEL,AUTOMATIC,62016,1,0,0,58100,81.0,3092,24
2015,RENAULT,FLUENCE,DIESEL,AUTOMATIC,42953,1,0,0,58000,81.0,0,24
2014,RENAULT,FLUENCE,DIESEL,AUTOMATIC,27298,5,0,0,56000,81.0,3301,24
2012,VOLKSWAGEN,JETTA,DIESEL,AUTOMATIC,141663,3,2,0,52750,77.0,5341,24
2014,TOYOTA,COROLLA,DIESEL,AUTOMATIC,57210,7,1,0,60700,66.0,6314,24
2014,RENAULT,FLUENCE,DIESEL,AUTOMATIC,47881,2,0,0,59300,81.0,1561,24
2013,VOLKSWAGEN,JETTA,DIESEL,AUTOMATIC,217259,4,0,1,60000,77.0,1404,24
2016,VOLKSWAGEN,POLO,BENZIN,AUTOMATIC,10800,0,0,0,60800,66.0,1181,24
2012,VOLKSWAGEN,JETTA,DIESEL,AUTOMATIC,184053,0,0,0,57800,77.0,0,24
2012,VOLKSWAGEN,JETTA,DIESEL,AUTOMATIC,170000,1,1,0,58300,105.0,0,24
2016,OPEL,CORSA,DIESEL,AUTOMATIC,15848,0,0,0,64200,78.39803988995874,0,24
2014,TOYOTA,COROLLA,DIESEL,AUTOMATIC,81275,0,0,0,64000,66.0,0,24
2014,PEUGEOT,2008,DIESEL,AUTOMATIC,87126,0,0,0,63000,68.0,0,24
2012,VOLKSWAGEN,JETTA,DIESEL,AUTOMATIC,90106,5,0,0,60900,77.0,0,24
2015,RENAULT,FLUENCE,DIESEL,AUTOMATIC,44396,0,0,0,63500,81.0,340,24
2013,VOLKSWAGEN,JETTA,DIESEL,AUTOMATIC,134802,2,0,0,66800,77.0,6537,24
2015,VOLKSWAGEN,JETTA,DIESEL,MANUAL,56137,4,0,0,68000,77.0,6212,24
