Yil,Marka,Model,Yakit,Sanziman,Km,Boya,Degisen,Kaput_Tavan,Fiyat,beygir,Tramer,Hafta
2000,FIAT,MAREA,BENZIN,MANUAL,215725,0,0,0,120000,103.0,4388,9
2010,PEUGEOT,206,DIESEL,MANUAL,245682,4,0,0,225000,50.0,4288,9
2012,PEUGEOT,208,BENZIN,MANUAL,75055,3,7,0,216000,60.0,7341,9
2005,FIAT,ALBEA,BENZIN,AUTOMATIC,87590,2,0,0,227000,80.0,0,9
2012,RENAULT,KANGOO,DIESEL,MANUAL,227441,0,1,0,170000,85.0,0,9
2010,PEUGEOT,206+,DIESEL,MANUAL,215386,0,1,1,233000,50.0,672,9
2011,HYUNDAI,GETZ,DIESEL,MANUAL,108762,0,0,0,274000,65.0,0,9
2013,RENAULT,SYMBOL,DIESEL,MANUAL,83556,6,2,0,266000,55.0,0,9
2014,RENAULT,SYMBOL,DIESEL,MANUAL,66738,9,0,0,306000,55.0,5627,9
2014,RENAULT,SYMBOL,DIESEL,MANUAL,82736,0,2,0,315000,55.0,6891,9
2013,RENAULT,SYMBOL,DIESEL,MANUAL,75869,1,2,0,295000,55.0,3445,9
2013,RENAULT,SYMBOL,DIESEL,MANUAL,104457,1,1,1,292000,55.0,3490,9
2014,RENAULT,FLUENCE,DIESEL,MANUAL,79332,2,2,1,303000,55.0,7501,9
2014,RENAULT,SYMBOL,DIESEL,MANUAL,98375,3,3,1,296000,55.0,0,9
2013,RENAULT,CLIO_III,DIESEL,MANUAL,119998,5,2,0,335000,55.0,1377,9
2014,RENAULT,SYMBOL,DIESEL,MANUAL,91182,3,0,0,320000,55.0,2239,9
2015,RENAULT,SYMBOL,DIESEL,MANUAL,54694,4,2,1,335000,66.0,7814,9
2013,RENAULT,SYMBOL,DIESEL,MANUAL,79359,1,0,0,315000,55.0,0,9
2015,RENAULT,SYMBOL,DIESEL,MANUAL,51092,1,5,0,338000,66.0,9933,9
2014,RENAULT,SYMBOL,DIESEL,MANUAL,52441,5,0,0,318000,55.0,0,9
2013,FORD,FIESTA,DIESEL,MANUAL,165779,3,3,0,326000,55.0,0,9
2014,RENAULT,SYMBOL,DIESEL,MANUAL,95809,2,0,0,328000,55.0,255,9
2014,RENAULT,SYMBOL,DIESEL,MANUAL,96221,1,0,1,321000,55.0,1805,9
2015,RENAULT,SYMBOL,DIESEL,MANUAL,47552,5,2,0,340000,66.0,3927,9
2014,RENAULT,SYMBOL,DIESEL,MANUAL,92403,1,0,1,327000,55.0,973,9
2015,RENAULT,SYMBOL,DIESEL,MANUAL,37332,7,1,1,324000,66.0,6577,9
2013,PEUGEOT,301,DIESEL,MANUAL,73979,2,2,0,277000,68.0,0,9
2013,RENAULT,FLUENCE,DIESEL,MANUAL,182316,4,0,0,343000,66.0,9999,9
2014,RENAULT,SYMBOL,DIESEL,MANUAL,100329,0,0,1,332000,55.0,0,9
2014,RENAULT,SYMBOL,DIESEL,MANUAL,97202,0,0,0,330000,55.0,0,9
2014,RENAULT,SYMBOL,DIESEL,MANUAL,92035,0,0,0,328000,55.0,427,9
2013,RENAULT,FLUENCE,DIESEL,MANUAL,191554,4,1,0,352000,66.0,3673,9
2013,DACIA,LODGY,DIESEL,MANUAL,76812,2,1,0,352000,66.0,4856,9
2013,RENAULT,FLUENCE,DIESEL,MANUAL,172865,5,2,0,350000,66.0,0,9
2013,RENAULT,FLUENCE,DIESEL,MANUAL,183850,0,1,0,347000,66.0,10221,9
2013,FIAT,DOBLO,DIESEL,MANUAL,52146,0,0,0,337000,66.0,0,9
2013,RENAULT,FLUENCE,DIESEL,MANUAL,131219,3,2,0,380000,66.0,14657,9
2015,RENAULT,SYMBOL,DIESEL,MANUAL,57311,3,1,1,337000,55.0,4352,9
2013,RENAULT,FLUENCE,DIESEL,MANUAL,105056,9,0,0,367000,66.0,7555,9
2015,RENAULT,SYMBOL,DIESEL,MANUAL,95510,2,1,0,353000,55.0,0,9
2013,FIAT,DOBLO,DIESEL,MANUAL,41839,0,0,1,336000,66.0,0,9
2013,FIAT,DOBLO,DIESEL,MANUAL,48662,0,0,0,334000,78.39803988995874,0,9
2013,FIAT,DOBLO,DIESEL,MANUAL,46841,0,0,0,332000,78.39803988995874,0,9
2013,FORD,FIESTA,DIESEL,MANUAL,110993,5,1,1,351000,55.0,0,9
2013,RENAULT,CLIO,DIESEL,MANUAL,62059,2,2,0,360000,55.0,6240,9
2015,RENAULT,SYMBOL,DIESEL,MANUAL,77379,1,2,0,360000,55.0,0,9
2013,DACIA,LODGY,DIESEL,MANUAL,51374,5,0,0,353000,66.0,4089,9
2013,DACIA,LODGY,DIESEL,MANUAL,94971,1,1,0,352000,66.0,0,9
2013,DACIA,LODGY,BENZIN,MANUAL,47347,2,1,0,356000,66.0,0,9
2015,RENAULT,SYMBOL,DIESEL,MANUAL,111625,0,0,1,355000,55.0,0,9
2013,DACIA,LODGY,DIESEL,MANUAL,85640,3,0,0,354000,66.0,2156,9
2011,FORD,FOCUS,DIESEL,MANUAL,141020,4,1,0,376000,66.0,1353,9
2015,RENAULT,SYMBOL,DIESEL,MANUAL,91411,0,0,0,358000,55.0,1770,9
2013,DACIA,LODGY,DIESEL,MANUAL,90061,2,0,0,356000,66.0,1983,9
2013,RENAULT,FLUENCE,DIESEL,MANUAL,181448,0,2,1,355000,66.0,4210,9
2014,RENAULT,SYMBOL,DIESEL,MANUAL,16400,0,0,0,326000,66.0,6484,9
2016,TOYOTA,YARIS,BENZIN,MANUAL,6291,1,2,0,371000,51.0,8506,9
2013,RENAULT,FLUENCE,DIESEL,MANUAL,125155,0,2,0,365000,66.0,10029,9
2015,RENAULT,SYMBOL,DIESEL,MANUAL,54254,2,0,0,365000,55.0,1535,9
2013,DACIA,LODGY,DIESEL,MANUAL,75402,0,1,0,362000,66.0,3217,9
2013,DACIA,LODGY,DIESEL,MANUAL,102140,1,0,0,359000,66.0,0,9
2013,RENAULT,CLIO,DIESEL,MANUAL,134778,1,0,0,349000,55.0,0,9
2013,DACIA,LODGY,DIESEL,MANUAL,99810,0,1,0,356000,66.0,1765,9
2013,RENAULT,FLUENCE,DIESEL,MANUAL,155406,2,1,0,368000,66.0,5043,9
2015,RENAULT,SYMBOL,DIESEL,MANUAL,88403,0,0,0,365000,55.0,0,9
2013,DACIA,LODGY,DIESEL,MANUAL,103561,1,0,0,360000,66.0,890,9
2013,DACIA,LODGY,DIESEL,MANUAL,82707,1,1,0,355000,66.0,0,9
2013,RENAULT,FLUENCE,DIESEL,MANUAL,167421,1,2,0,350000,66.0,0,9
2013,RENAULT,FLUENCE,DIESEL,MANUAL,139985,4,3,0,345000,66.0,0,9
2015,RENAULT,SYMBOL,DIESEL,MANUAL,73445,0,0,0,370000,55.0,261,9
2013,RENAULT,FLUENCE,DIESEL,MANUAL,92025,6,2,0,368000,66.0,5545,9
2013,RENAULT,CLIO_III,DIESEL,MANUAL,115293,0,1,0,354000,55.0,1954,9
2013,RENAULT,FLUENCE,DIESEL,MANUAL,174640,0,0,0,379000,66.0,1695,9
2013,FORD,FIESTA,DIESEL,MANUAL,126782,1,0,0,372000,55.0,1949,9
2013,DACIA,LODGY,DIESEL,MANUAL,72954,1,0,1,371000,66.0,1310,9
2013,DACIA,LODGY,DIESEL,MANUAL,62258,0,1,0,365000,66.0,0,9
2013,RENAULT,CLIO_III,DIESEL,MANUAL,117905,1,0,0,358000,55.0,1658,9
2013,RENAULT,CLIO_III,DIESEL,MANUAL,95907,0,2,0,351000,55.0,1482,9
2013,DACIA,LODGY,DIESEL,MANUAL,96531,0,0,0,371000,66.0,249,9
2013,RENAULT,CLIO,DIESEL,MANUAL,84420,1,0,0,369000,55.0,2190,9
2013,DACIA,LODGY,DIESEL,MANUAL,87295,0,0,0,368000,66.0,0,9
2013,RENAULT,CLIO_III,DIESEL,MANUAL,138327,0,0,0,361000,55.0,0,9
2013,RENAULT,FLUENCE,DIESEL,MANUAL,159203,2,0,0,359000,66.0,4259,9
2013,RENAULT,CLIO_III,DIESEL,MANUAL,104697,1,1,0,357000,55.0,971,9
2013,RENAULT,CLIO_III,DIESEL,MANUAL,75284,3,0,0,347000,55.0,0,9
2013,RENAULT,FLUENCE,DIESEL,MANUAL,213040,3,1,0,340000,66.0,0,9
2013,DACIA,LODGY,DIESEL,MANUAL,67266,1,0,1,375000,66.0,775,9
2013,RENAULT,FLUENCE,DIESEL,MANUAL,168969,1,0,0,369000,66.0,3184,9
2013,RENAULT,FLUENCE,DIESEL,MANUAL,161571,3,0,1,365000,66.0,0,9
2013,FORD,FIESTA,DIESEL,MANUAL,90725,3,1,0,362000,55.0,0,9
2013,DACIA,LODGY,DIESEL,MANUAL,52373,2,0,0,361000,66.0,1475,9
2013,RENAULT,CLIO_III,DIESEL,MANUAL,108215,0,1,0,358000,55.0,0,9
2013,RENAULT,FLUENCE,DIESEL,MANUAL,133197,5,1,0,345000,66.0,0,9
2013,DACIA,LODGY,DIESEL,MANUAL,70090,0,0,0,381000,66.0,0,9
2013,DACIA,LODGY,DIESEL,MANUAL,77164,0,0,0,377000,66.0,0,9
2013,DACIA,LODGY,DIESEL,MANUAL,70797,0,0,1,368000,66.0,0,9
2013,RENAULT,CLIO_III,DIESEL,MANUAL,71845,3,0,0,364000,55.0,0,9
2013,RENAULT,CLIO_III,DIESEL,MANUAL,89319,0,1,0,362000,55.0,2269,9
2013,RENAULT,FLUENCE,DIESEL,MANUAL,157355,0,1,0,372000,66.0,0,9
2013,FORD,FIESTA,DIESEL,MANUAL,68250,3,1,0,370000,55.0,1644,9
2013,RENAULT,CLIO_III,DIESEL,MANUAL,84131,0,1,0,367000,55.0,870,9
2013,RENAULT,CLIO_III,DIESEL,MANUAL,76247,1,1,0,350000,55.0,0,9
2013,RENAULT,CLIO_III,DIESEL,MANUAL,87104,1,0,0,378000,55.0,260,9
2013,DACIA,LODGY,DIESEL,MANUAL,66283,0,0,0,376000,66.0,0,9
2013,DACIA,LODGY,DIESEL,MANUAL,50785,1,0,0,376000,66.0,688,9
2013,RENAULT,CLIO_III,DIESEL,MANUAL,77993,1,0,0,368000,55.0,1328,9
2013,RENAULT,CLIO,DIESEL,MANUAL,84135,1,0,0,367000,55.0,0,9
2013,RENAULT,CLIO_III,DIESEL,MANUAL,89097,0,0,0,363000,55.0,426,9
2013,RENAULT,CLIO_III,DIESEL,MANUAL,109330,0,0,0,360000,55.0,1128,9
2013,FORD,TRANSIT,DIESEL,MANUAL,115509,7,2,0,410000,114.0,8794,9
2013,RENAULT,FLUENCE,DIESEL,AUTOMATIC,91445,3,2,0,409000,81.0,14537,9
2013,FORD,FIESTA,DIESEL,MANUAL,85598,2,0,1,380000,55.0,0,9
2013,RENAULT,FLUENCE,DIESEL,MANUAL,79250,3,1,0,375000,78.39803988995874,5424,9
2013,RENAULT,FLUENCE,DIESEL,MANUAL,146520,4,0,0,364000,66.0,0,9
2013,RENAULT,CLIO_III,DIESEL,MANUAL,67720,1,0,0,374000,55.0,1759,9
2013,RENAULT,FLUENCE,DIESEL,MANUAL,108660,3,0,1,372000,66.0,5810,9
2013,RENAULT,CLIO,DIESEL,MANUAL,86962,0,0,1,370000,55.0,0,9
2013,RENAULT,CLIO_III,DIESEL,MANUAL,55094,1,0,0,370000,55.0,2597,9
2013,RENAULT,CLIO_III,DIESEL,MANUAL,74459,1,1,0,363000,55.0,0,9
2013,RENAULT,FLUENCE,DIESEL,AUTOMATIC,180780,4,2,0,393000,81.0,0,9
2013,RENAULT,CLIO_III,DIESEL,MANUAL,68186,0,1,0,370000,55.0,0,9
2013,RENAULT,FLUENCE,DIESEL,MANUAL,73160,5,2,0,381000,66.0,0,9
2013,RENAULT,CLIO,DIESEL,MANUAL,77347,0,0,0,376000,55.0,0,9
2013,RENAULT,FLUENCE,DIESEL,MANUAL,153228,1,0,1,373000,66.0,0,9
2013,RENAULT,FLUENCE,DIESEL,MANUAL,114671,2,2,0,352000,66.0,0,9
2015,RENAULT,CLIO,DIESEL,MANUAL,43308,2,2,0,383000,55.0,0,9
2013,RENAULT,FLUENCE,DIESEL,MANUAL,110664,0,0,0,376000,66.0,7028,9
2014,RENAULT,FLUENCE,DIESEL,AUTOMATIC,140351,5,1,0,411000,81.0,8308,9
2013,FORD,FIESTA,DIESEL,MANUAL,62453,1,0,0,409000,55.0,0,9
2013,RENAULT,CLIO_III,DIESEL,MANUAL,62834,0,0,0,397000,55.0,0,9
2013,RENAULT,CLIO_III,DIESEL,MANUAL,63505,0,0,0,388000,55.0,407,9
2013,RENAULT,FLUENCE,DIESEL,MANUAL,144891,0,0,0,381000,66.0,1951,9
2013,RENAULT,FLUENCE,DIESEL,MANUAL,147020,1,0,0,379000,66.0,0,9
2013,RENAULT,FLUENCE,DIESEL,MANUAL,106675,2,0,0,374000,66.0,4390,9
2013,RENAULT,FLUENCE,DIESEL,AUTOMATIC,137156,2,2,0,423000,81.0,4954,9
2013,RENAULT,FLUENCE,DIESEL,MANUAL,76404,1,1,0,391000,66.0,4797,9
2013,RENAULT,FLUENCE,DIESEL,MANUAL,100781,3,0,0,385000,66.0,2100,9
2013,RENAULT,FLUENCE,DIESEL,MANUAL,142429,0,0,0,387000,66.0,0,9
2013,RENAULT,CLIO_III,DIESEL,MANUAL,53683,0,0,0,385000,55.0,0,9
2013,RENAULT,FLUENCE,DIESEL,MANUAL,112416,1,0,0,379000,66.0,2767,9
2013,RENAULT,CLIO_III,DIESEL,MANUAL,53314,0,0,0,376000,55.0,0,9
2013,RENAULT,FLUENCE,DIESEL,MANUAL,78978,0,1,0,411000,66.0,4237,9
2012,FORD,FOCUS,DIESEL,MANUAL,187562,4,0,0,404000,70.0,0,9
2013,RENAULT,FLUENCE,DIESEL,MANUAL,137406,0,0,0,395000,66.0,1441,9
2014,RENAULT,FLUENCE,DIESEL,MANUAL,97100,3,4,0,407000,66.0,0,9
2013,RENAULT,FLUENCE,DIESEL,MANUAL,48519,2,3,0,401000,81.0,1248,9
2013,RENAULT,FLUENCE,DIESEL,MANUAL,129552,1,0,0,388000,66.0,0,9
2013,RENAULT,FLUENCE,DIESEL,AUTOMATIC,92379,4,4,0,412000,81.0,0,9
2013,RENAULT,FLUENCE,DIESEL,MANUAL,110817,0,0,0,403000,66.0,0,9
2013,RENAULT,MEGANE_III,DIESEL,AUTOMATIC,115550,5,0,0,405000,81.0,1437,9
2013,RENAULT,MEGANE_III,DIESEL,AUTOMATIC,78615,4,3,0,405000,81.0,0,9
2013,RENAULT,FLUENCE,DIESEL,AUTOMATIC,83095,5,1,0,395000,81.0,0,9
2013,RENAULT,FLUENCE,DIESEL,MANUAL,94965,0,0,1,415000,66.0,637,9
2014,RENAULT,FLUENCE,DIESEL,MANUAL,90735,3,3,0,415000,66.0,0,9
2013,RENAULT,FLUENCE,DIESEL,AUTOMATIC,78517,1,0,0,404000,66.0,0,9
2014,RENAULT,FLUENCE,DIESEL,MANUAL,100022,1,3,0,408000,66.0,0,9
2016,PEUGEOT,301,DIESEL,MANUAL,29007,0,1,0,390000,68.0,0,9
2013,FORD,FOCUS,BENZIN,AUTOMATIC,50959,1,4,0,410000,92.0,0,9
2014,PEUGEOT,208,DIESEL,AUTOMATIC,57456,3,0,0,442000,50.0,0,9
2013,RENAULT,FLUENCE,DIESEL,AUTOMATIC,91971,3,0,0,434000,81.0,0,9
2013,RENAULT,MEGANE_III,DIESEL,AUTOMATIC,68514,2,1,0,421000,81.0,0,9
2011,VOLKSWAGEN,PASSAT,BENZIN,MANUAL,136190,1,2,0,480000,90.0,15623,9
2014,DACIA,DUSTER,DIESEL,MANUAL,100933,2,2,0,434000,81.0,0,9
2013,RENAULT,FLUENCE,DIESEL,AUTOMATIC,86150,1,1,1,427000,81.0,0,9
2014,RENAULT,FLUENCE,DIESEL,MANUAL,63952,3,2,0,405000,66.0,0,9
2015,RENAULT,FLUENCE,DIESEL,MANUAL,70405,6,0,0,451000,66.0,4629,9
2015,RENAULT,FLUENCE,DIESEL,MANUAL,61145,4,0,0,447000,66.0,8017,9
2013,RENAULT,FLUENCE,DIESEL,AUTOMATIC,102619,0,0,0,437000,81.0,0,9
2014,RENAULT,FLUENCE,DIESEL,AUTOMATIC,71242,2,2,1,424000,81.0,10695,9
2014,RENAULT,FLUENCE,DIESEL,MANUAL,49541,3,2,0,410000,66.0,0,9
2013,RENAULT,FLUENCE,DIESEL,AUTOMATIC,90382,2,0,1,466000,81.0,3764,9
2014,HYUNDAI,ACCENT_BLUE,DIESEL,AUTOMATIC,82489,0,0,0,448000,94.0,221,9
2014,RENAULT,FLUENCE,DIESEL,AUTOMATIC,121119,1,0,0,432000,81.0,2063,9
2013,OPEL,ASTRA,DIESEL,MANUAL,155817,0,0,0,446000,70.0,863,9
2016,NISSAN,MICRA,BENZIN,AUTOMATIC,12132,0,0,0,465000,59.0,0,9
2014,HYUNDAI,I30,DIESEL,MANUAL,59873,4,2,0,471000,94.0,10223,9
2015,RENAULT,FLUENCE,DIESEL,MANUAL,57069,2,1,0,448000,66.0,3417,9
2016,PEUGEOT,208,BENZIN,AUTOMATIC,17068,0,0,0,461000,60.0,0,9
2013,CITROEN,C4,DIESEL,AUTOMATIC,108215,1,0,1,452000,84.0,0,9
2014,RENAULT,FLUENCE,DIESEL,MANUAL,64697,3,0,0,438000,81.0,314,9
2014,FORD,FOCUS,DIESEL,MANUAL,143279,0,1,0,474000,70.0,5112,9
2013,FIAT,500L,DIESEL,MANUAL,87100,0,1,0,490000,77.0,4758,9
2015,RENAULT,FLUENCE,DIESEL,MANUAL,59510,1,1,1,456000,66.0,2340,9
2013,KIA,CEE'D,DIESEL,AUTOMATIC,160891,3,0,0,492000,94.0,2329,9
2014,DACIA,DUSTER,DIESEL,MANUAL,98728,3,0,0,505000,81.0,0,9
2012,TOYOTA,AURIS,BENZIN,AUTOMATIC,44400,1,0,1,500000,78.39803988995874,0,9
2014,DACIA,DUSTER,DIESEL,MANUAL,107090,2,0,0,486000,81.0,0,9
2013,RENAULT,FLUENCE,DIESEL,AUTOMATIC,40027,0,0,0,477000,81.0,0,9
2014,FORD,FOCUS,BENZIN,AUTOMATIC,92792,1,1,1,465000,92.0,0,9
2013,PEUGEOT,508,DIESEL,AUTOMATIC,110096,4,0,0,538000,84.0,0,9
2014,RENAULT,FLUENCE,DIESEL,AUTOMATIC,93827,3,0,0,510000,81.0,0,9
2015,RENAULT,FLUENCE,DIESEL,AUTOMATIC,61841,0,0,0,563000,81.0,0,9
2016,RENAULT,FLUENCE,DIESEL,MANUAL,28869,0,0,0,543000,66.0,0,9
2013,RENAULT,FLUENCE,DIESEL,AUTOMATIC,28518,4,0,0,533000,81.0,0,9
2015,RENAULT,MEGANE_IV,DIESEL,MANUAL,52535,0,0,0,553000,81.0,0,9
2015,RENAULT,CLIO,DIESEL,AUTOMATIC,18745,0,0,0,587000,66.0,0,9
2013,VOLKSWAGEN,JETTA,DIESEL,AUTOMATIC,117227,9,0,0,586000,77.0,6225,9
2014,PEUGEOT,508,DIESEL,AUTOMATIC,70191,4,0,0,570000,84.0,4069,9
2014,CITROEN,C5,DIESEL,AUTOMATIC,62925,5,0,0,543000,84.0,0,9
2013,PEUGEOT,508,DIESEL,AUTOMATIC,149979,1,1,0,575000,84.0,3341,9
2013,VOLKSWAGEN,JETTA,DIESEL,AUTOMATIC,135386,5,0,1,600000,77.0,0,9
2014,TOYOTA,COROLLA,DIESEL,AUTOMATIC,83092,4,0,1,585000,66.0,2962,9
2015,CITROEN,C5,DIESEL,AUTOMATIC,76833,4,0,0,593000,84.0,0,9
2016,FIAT,EGEA,DIESEL,MANUAL,23930,0,0,0,616000,88.0,0,9
2013,VOLKSWAGEN,JETTA,DIESEL,AUTOMATIC,74568,3,2,0,603000,77.0,1773,9
2013,VOLKSWAGEN,JETTA,DIESEL,AUTOMATIC,108463,2,1,0,616000,77.0,0,9
2014,VOLKSWAGEN,JETTA,DIESEL,AUTOMATIC,100994,5,0,0,661000,77.0,4549,9
2013,VOLKSWAGEN,JETTA,DIESEL,AUTOMATIC,49735,2,1,0,601000,77.0,12376,9
2013,VOLKSWAGEN,JETTA,DIESEL,AUTOMATIC,69250,2,1,0,636000,77.0,717,9
2013,VOLKSWAGEN,JETTA,DIESEL,AUTOMATIC,77659,4,0,0,632000,77.0,0,9
2015,TOYOTA,COROLLA,DIESEL,AUTOMATIC,6530,0,1,0,650000,66.0,4749,9
2015,FORD,FOCUS,DIESEL,AUTOMATIC,35910,3,1,0,625000,88.0,0,9
2013,VOLKSWAGEN,JETTA,DIESEL,AUTOMATIC,50588,2,0,0,658000,77.0,2228,9
2013,VOLKSWAGEN,JETTA,DIESEL,AUTOMATIC,61547,1,0,0,671000,77.0,1546,9
2013,VOLKSWAGEN,JETTA,DIESEL,AUTOMATIC,36563,4,0,0,656000,77.0,0,9
2015,SKODA,OCTAVIA,DIESEL,AUTOMATIC,85813,1,0,0,686000,77.0,1136,9
2013,VOLKSWAGEN,JETTA,DIESEL,AUTOMATIC,48253,0,0,1,670000,77.0,2114,9
2016,OPEL,ASTRA,DIESEL,AUTOMATIC,17667,1,0,0,687000,100.0,3311,9
2016,SKODA,OCTAVIA,DIESEL,AUTOMATIC,44633,2,0,0,721000,81.0,0,9
2013,VOLKSWAGEN,PASSAT,BENZIN,AUTOMATIC,101797,1,1,0,735000,118.0,3675,9
2013,FORD,MONDEO,DIESEL,AUTOMATIC,146198,3,0,0,690000,120.0,0,9
2016,SKODA,OCTAVIA,DIESEL,AUTOMATIC,44602,0,0,0,746000,81.0,0,9
2013,VOLKSWAGEN,PASSAT,DIESEL,AUTOMATIC,167190,4,0,0,790000,77.0,2349,9
2013,AUDI,A4,DIESEL,AUTOMATIC,95240,7,2,0,840000,105.0,10580,9
2014,MERCEDES_BENZ,A_SERISI,BENZIN,AUTOMATIC,77351,0,0,0,795000,90.0,773,9
2013,VOLVO,S60,DIESEL,AUTOMATIC,44230,2,0,0,825000,84.0,5925,9
2013,VOLKSWAGEN,PASSAT,DIESEL,AUTOMATIC,60029,6,0,1,784000,77.0,5378,9
2013,VOLKSWAGEN,PASSAT,DIESEL,AUTOMATIC,131237,1,0,0,822000,77.0,1586,9
2013,VOLKSWAGEN,PASSAT,DIESEL,AUTOMATIC,41664,3,2,0,810000,77.0,0,9
2014,VOLKSWAGEN,PASSAT,DIESEL,AUTOMATIC,59854,4,1,0,785000,88.0,0,9
2013,VOLKSWAGEN,PASSAT,DIESEL,AUTOMATIC,47210,5,1,0,823000,77.0,4174,9
2013,VOLKSWAGEN,PASSAT,DIESEL,AUTOMATIC,37083,1,0,0,829000,77.0,480,9
2015,AUDI,A3,DIESEL,AUTOMATIC,33204,2,2,1,830000,81.0,0,9
2013,VOLKSWAGEN,PASSAT,DIESEL,AUTOMATIC,84398,0,0,0,909000,77.0,0,9
2014,NISSAN,QASHQAI,DIESEL,AUTOMATIC,43182,0,0,0,946000,96.0,0,9
2012,MERCEDES_BENZ,C_SERISI,BENZIN,AUTOMATIC,48306,2,1,0,920000,115.0,0,9
2013,AUDI,A4,DIESEL,AUTOMATIC,60291,3,0,0,923000,105.0,1700,9
2013,BMW,3_Serisi,BENZIN,AUTOMATIC,70196,3,0,0,956000,125.0,0,9
2013,VOLKSWAGEN,PASSAT,DIESEL,AUTOMATIC,36899,3,0,0,892000,77.0,0,9
2015,AUDI,A3,DIESEL,AUTOMATIC,25362,0,0,0,882000,81.0,0,9
2013,AUDI,A4,DIESEL,AUTOMATIC,102810,7,0,1,924000,110.0,6070,9
2015,VOLVO,S60,DIESEL,AUTOMATIC,47358,0,0,0,903000,84.0,0,9
2011,MERCEDES_BENZ,C_SERISI,BENZIN,AUTOMATIC,71000,0,0,0,946000,115.0,894,9
2011,MERCEDES_BENZ,C_SERISI,BENZIN,AUTOMATIC,79000,0,0,0,958000,115.0,0,9
2015,MERCEDES_BENZ,A_SERISI,BENZIN,AUTOMATIC,42144,0,0,0,982000,90.0,574,9
2015,BMW,2_Serisi,BENZIN,AUTOMATIC,18704,0,0,0,950000,100.0,0,9
2012,BMW,3_Serisi,DIESEL,AUTOMATIC,150487,6,0,0,1060000,135.0,4321,9
2014,AUDI,A4,DIESEL,AUTOMATIC,61843,4,0,0,1096000,130.0,6647,9
2011,AUDI,A5,DIESEL,AUTOMATIC,151931,1,0,0,1125000,105.0,4109,9
2014,BMW,3_Serisi,BENZIN,AUTOMATIC,25609,3,1,0,1155000,125.0,303,9
2015,MERCEDES_BENZ,CLA_SERISI,DIESEL,MANUAL,19400,1,1,0,1185000,80.0,12780,9
2013,AUDI,A5,BENZIN,AUTOMATIC,91704,2,1,0,1252000,165.0,13041,9
2014,BMW,3_Serisi,DIESEL,AUTOMATIC,93301,1,0,0,1390000,135.0,0,9
2013,BMW,5_Serisi,DIESEL,AUTOMATIC,127035,4,0,0,1540000,135.0,0,9
2016,MERCEDES_BENZ,C_SERISI,BENZIN,AUTOMATIC,12080,0,0,0,1640000,115.0,1450,9
2014,AUDI,A6,DIESEL,AUTOMATIC,159999,0,0,0,1700000,140.0,348,9
2014,BMW,X5,DIESEL,AUTOMATIC,39170,0,0,0,3103000,160.0,0,9
2015,DACIA,DUSTER,DIESEL,MANUAL,84700,1,0,1,505000,81.0,0,9
2013,DACIA,LODGY,DIESEL,MANUAL,55811,1,0,0,367000,66.0,1167,9
2011,FIAT,DOBLO,DIESEL,MANUAL,211638,5,2,0,150000,68.0,0,9
2011,FIAT,DOBLO,DIESEL,MANUAL,223519,6,3,0,150000,66.0,0,9
2011,FIAT,DUCATO,DIESEL,MANUAL,229935,0,1,0,258000,88.0,0,9
2012,FIAT,LINEA,DIESEL,MANUAL,185649,4,0,2,230000,70.0,0,9
2013,FIAT,LINEA,DIESEL,MANUAL,99957,6,5,0,207000,70.0,0,9
2012,FORD,FIESTA,DIESEL,MANUAL,138842,2,5,0,260000,51.0,9201,9
2014,FORD,TOURNEO,DIESEL,MANUAL,64283,0,0,0,382000,70.0,0,9
2009,FORD,TRANSIT,DIESEL,MANUAL,176926,2,2,0,221000,55.0,0,9
2009,FORD,TRANSIT,DIESEL,MANUAL,199660,3,2,0,206000,55.0,0,9
2012,FORD,TRANSIT,DIESEL,MANUAL,227083,2,5,2,226000,66.0,0,9
2013,FORD,TRANSIT,DIESEL,MANUAL,43793,6,1,0,402000,114.0,0,9
2013,FORD,TRANSIT,DIESEL,MANUAL,54807,5,0,0,393000,114.0,0,9
2013,FORD,TRANSIT,DIESEL,MANUAL,79476,1,2,0,485000,100.0,0,9
2013,FORD,TRANSIT,DIESEL,MANUAL,125138,1,1,0,435000,114.0,0,9
2013,FORD,TRANSIT,DIESEL,MANUAL,152301,1,1,0,411000,114.0,0,9
2013,FORD,TRANSIT,DIESEL,MANUAL,31147,0,0,0,499000,114.0,0,9
2013,FORD,TRANSIT,DIESEL,MANUAL,130884,2,0,0,408000,114.0,0,9
2013,FORD,TRANSIT,DIESEL,MANUAL,38555,0,0,0,489000,114.0,0,9
2013,FORD,TRANSIT,DIESEL,MANUAL,111732,0,0,0,441000,114.0,0,9
2013,FORD,TRANSIT,DIESEL,MANUAL,81561,0,0,0,464000,114.0,0,9
2015,FORD,TRANSIT,DIESEL,MANUAL,45354,0,0,0,473000,70.0,0,9
2012,HYUNDAI,ACCENT_BLUE,DIESEL,AUTOMATIC,130881,3,1,0,377000,94.0,0,9
2013,HYUNDAI,ACCENT_BLUE,DIESEL,MANUAL,105990,0,1,0,345000,94.0,0,9
2012,OPEL,ASTRA,BENZIN,AUTOMATIC,25589,0,1,0,445000,85.0,0,9
2013,RENAULT,CLIO,DIESEL,MANUAL,168122,0,0,0,350000,55.0,0,9
2013,RENAULT,CLIO_III,DIESEL,MANUAL,63354,1,1,1,351000,55.0,0,9
